month,moneyNeeded,promoted,moneyCollected,daysSpent,daysRequired,category,coverage
5,247000,True,228294,4,6,Medicine,10000
1,783000,True,644913,16,20,Humanitarian,8445784
1,42000,False,5170,25,28,Military,104733
3,316000,True,253419,7,2,Medicine,494418
7,49000,True,50134,8,6,Other,10000
10,593000,True,700385,2,4,Other,342077
7,878000,False,210542,2,6,Humanitarian,182113
7,512000,False,189198,29,21,Military,9086308
8,143000,True,132170,11,16,Humanitarian,356779
6,213000,True,221744,28,1,Medicine,7754
2,363000,True,403729,31,22,Medicine,362792
10,119000,False,54234,31,17,Military,10000
12,308000,False,261776,11,22,Military,357541
11,411000,False,103361,10,21,Military,5951
1,48000,True,46263,29,22,Medicine,181479
9,828000,False,532555,4,19,Other,10000
5,100000,True,117960,20,21,Military,131374
9,106000,False,77630,23,9,Medicine,320345
7,442000,True,510680,6,11,Humanitarian,432041
4,676000,False,163841,14,4,Medicine,367076
3,510000,True,489564,11,14,Medicine,10000
3,988000,True,829749,6,30,Humanitarian,10000
12,412000,False,74474,4,5,Humanitarian,102152
3,19000,True,22490,23,1,Humanitarian,4682
12,181000,True,150545,5,1,Military,282093
8,180000,True,167053,4,5,Other,119273
4,77000,True,83126,18,31,Other,356913
3,894000,True,944376,29,22,Humanitarian,309182
5,28000,True,31139,27,12,Humanitarian,10000
10,387000,True,360748,4,17,Humanitarian,291508
6,159000,True,157388,23,28,Military,10000
7,157000,True,141635,5,2,Medicine,161509
3,885000,False,181000,1,18,Other,10000
4,874000,False,578224,5,8,Humanitarian,10000
1,585000,True,606754,25,22,Medicine,10000
1,838000,True,829193,8,11,Military,8548
7,327000,True,285883,30,25,Military,10000
1,627000,False,582659,31,29,Other,300685
3,888000,False,720667,9,29,Military,10000
9,747000,True,715243,27,13,Other,10000
12,596000,True,579051,20,21,Humanitarian,318979
2,699000,True,587696,13,11,Humanitarian,10000
6,766000,True,625378,17,1,Humanitarian,116115
8,308000,False,231945,28,25,Other,8973236
9,250000,True,221647,3,21,Medicine,10000
12,137000,False,102979,19,21,Humanitarian,10000
7,127000,False,37275,17,4,Military,458826
12,737000,True,715961,3,31,Military,317599
12,234000,True,230582,19,28,Other,10000
3,626000,True,599441,9,9,Other,10000
7,257000,True,249991,24,4,Medicine,399489
6,877000,True,996922,27,8,Medicine,339272
8,692000,False,341700,17,1,Medicine,4129203
6,131000,True,116351,18,28,Humanitarian,8922
5,10000,True,43965,15,17,Military,400343
1,793000,True,716374,5,26,Humanitarian,440819
10,705000,True,835892,15,30,Other,327846
1,359000,True,395286,14,16,Humanitarian,10000
2,857000,False,351949,8,15,Military,107720
12,885000,True,1028215,29,19,Medicine,10000
3,10000,False,6842,17,14,Military,189050
6,549000,True,652599,6,26,Medicine,440226
4,915000,True,899183,26,14,Medicine,10000
3,291000,False,258205,30,6,Medicine,10000
2,209000,True,171671,8,28,Military,10000
3,879000,True,1003254,27,31,Military,10000
2,172000,True,147209,6,26,Other,371982
1,544000,True,590740,22,17,Military,492182
4,524000,True,569605,16,18,Military,425090
3,397000,True,399275,11,14,Military,450548
11,727000,False,383336,14,27,Other,338723
4,440000,True,470442,8,14,Medicine,452855
2,819000,True,832829,8,24,Medicine,456174
10,480000,False,336057,26,6,Medicine,1208
10,189000,True,166721,23,11,Medicine,10000
12,222000,True,185687,27,30,Humanitarian,170142
7,688000,False,507316,7,18,Other,10000
1,518000,True,566591,9,14,Other,317692
9,78000,False,72855,21,5,Military,233065
12,854000,False,28216,20,23,Other,10000
1,161000,True,161012,28,24,Other,4886155
9,890000,False,122169,31,25,Humanitarian,10000
12,82000,False,62185,20,7,Military,10000
5,627000,True,519573,3,2,Medicine,2553949
3,908000,False,804577,2,7,Military,115705
1,978000,True,1080635,12,15,Medicine,490837
1,572000,True,495442,4,1,Military,10000
12,803000,True,711963,20,21,Other,10000
11,654000,False,5332,5,17,Medicine,10000
3,810000,True,711885,29,4,Humanitarian,9528694
12,473000,True,478172,26,15,Other,274299
5,637000,False,432571,21,8,Other,1570654
1,205000,True,234116,27,3,Other,10000
10,709000,False,119198,31,25,Other,10000
9,818000,False,629383,14,14,Other,10000
1,136000,False,107434,18,14,Medicine,341477
7,531000,False,233765,9,12,Military,10000
12,980000,False,3848,31,22,Military,10000
3,999000,True,821750,24,9,Humanitarian,10000
3,801000,False,452900,1,17,Humanitarian,10000
12,895000,True,778727,26,16,Other,8079
1,315000,False,213383,22,18,Military,315660
3,40000,True,41264,5,27,Other,10000
12,310000,True,294111,24,9,Military,408137
2,45000,False,44097,15,14,Other,6417345
1,744000,True,792741,28,23,Medicine,10000
1,558000,True,500505,6,7,Other,206300
11,850000,True,926132,28,31,Humanitarian,10000
5,39000,True,31715,4,14,Humanitarian,7779
2,268000,True,320450,11,13,Other,2463
8,289000,True,237982,28,22,Medicine,9449654
11,36000,True,42008,30,31,Other,6658
2,735000,True,698923,24,19,Military,304160
3,328000,True,378781,26,11,Other,225654
11,246000,True,295058,11,8,Medicine,427812
5,295000,False,86111,12,13,Humanitarian,362988
4,229000,True,208292,25,12,Medicine,211559
4,927000,False,702155,3,4,Medicine,10000
5,716000,True,754869,12,16,Military,10000
12,174000,True,196629,31,3,Humanitarian,10000
2,689000,False,505743,15,23,Humanitarian,170506
4,578000,True,578178,29,31,Military,10000
11,584000,True,612539,19,21,Military,317373
5,275000,False,77877,30,12,Humanitarian,10000
4,679000,True,769327,27,29,Military,10000
5,973000,True,1017144,25,30,Medicine,10000
1,881000,True,719471,27,11,Other,10000
2,93000,True,93855,8,14,Humanitarian,2033
10,808000,True,854137,28,4,Other,4428
6,771000,True,859394,5,13,Medicine,365154
5,546000,True,550138,25,27,Other,10000
5,718000,True,783657,18,19,Humanitarian,10000
4,574000,False,67808,28,16,Humanitarian,265513
6,623000,True,566604,18,7,Other,10000
10,127000,True,120413,17,7,Other,10000
2,59000,False,17693,22,9,Medicine,9904
5,413000,True,344778,27,25,Humanitarian,10000
3,895000,False,749226,27,27,Military,10000
12,686000,True,618022,7,20,Humanitarian,10000
5,964000,True,1119701,13,30,Medicine,6634
6,922000,False,189415,21,2,Military,10000
11,892000,True,1007928,13,24,Humanitarian,8552
12,810000,True,669006,9,31,Military,5136297
6,521000,False,117770,19,5,Humanitarian,8910690
1,939000,False,586886,31,13,Military,10000
12,763000,True,715525,22,6,Medicine,442227
11,460000,False,37451,9,2,Military,363947
9,57000,True,65002,19,20,Other,10000
3,319000,False,33892,4,18,Other,195009
12,297000,False,15291,21,7,Military,10000
7,284000,False,68515,27,19,Military,261751
6,804000,True,811728,18,1,Humanitarian,10000
5,699000,True,672207,6,16,Medicine,282944
9,17000,True,20351,13,8,Humanitarian,345085
7,454000,True,512666,8,9,Other,141052
2,962000,True,1123299,30,26,Medicine,10000
11,563000,True,653479,2,12,Humanitarian,343955
9,40000,False,6135,11,22,Military,336704
6,454000,True,495626,10,17,Military,10000
11,781000,True,785421,2,27,Other,5998
10,617000,False,294593,3,7,Military,10000
5,314000,False,226287,1,1,Medicine,10000
8,279000,False,234183,2,2,Medicine,10000
5,309000,True,259472,27,16,Medicine,408058
9,719000,True,764856,19,22,Military,10000
7,838000,False,615734,19,5,Medicine,430869
10,423000,True,402885,6,20,Humanitarian,3910
9,167000,True,187740,9,10,Medicine,8315178
12,243000,True,239838,2,25,Humanitarian,10000
6,841000,False,382503,24,24,Humanitarian,9773
8,387000,False,255103,29,7,Military,5207377
6,820000,True,947215,10,10,Humanitarian,10000
9,661000,True,720263,2,26,Medicine,10000
11,982000,True,1042924,29,8,Medicine,7757
10,107000,False,26654,12,2,Military,452986
2,794000,True,765635,4,4,Military,10000
10,941000,True,1058898,7,11,Military,10000
3,718000,False,128056,5,19,Other,380101
10,438000,False,178552,6,21,Medicine,4833435
2,631000,True,514221,25,28,Military,276656
12,275000,False,55135,14,13,Military,10000
1,791000,True,924627,3,7,Humanitarian,10000
1,817000,False,690810,21,15,Other,418125
9,854000,True,859232,3,6,Military,10000
7,881000,True,723323,8,5,Humanitarian,362116
9,403000,True,418765,21,27,Humanitarian,10000
1,940000,True,961701,14,14,Humanitarian,10000
6,343000,True,297545,19,6,Other,10000
2,353000,False,279860,3,4,Medicine,126887
12,237000,True,230171,16,19,Humanitarian,10000
11,100000,True,105881,26,12,Other,356795
5,642000,True,548430,13,3,Medicine,458543
6,215000,False,3333,1,19,Other,439168
8,107000,False,49657,10,26,Humanitarian,10000
11,771000,False,236191,30,10,Humanitarian,7877
8,207000,True,217080,10,3,Medicine,10000
4,113000,True,113156,13,3,Humanitarian,284982
9,986000,True,791924,6,13,Medicine,176682
11,668000,True,718620,13,24,Humanitarian,286904
4,733000,True,695875,10,2,Humanitarian,204833
3,150000,False,124047,20,24,Medicine,203177
4,64000,True,53150,2,28,Humanitarian,10000
10,791000,True,796005,8,21,Humanitarian,10000
3,638000,True,684864,8,12,Medicine,10000
9,458000,True,481310,6,9,Military,10000
2,633000,True,597498,28,4,Military,131396
10,793000,False,182101,11,4,Medicine,10000
7,3000,True,3024,13,21,Medicine,10000
10,99000,True,88435,15,29,Other,9630
5,544000,False,209790,30,24,Medicine,10000
4,103000,True,88496,7,31,Humanitarian,10000
11,414000,True,439869,9,17,Other,10000
12,998000,False,35678,28,23,Military,10000
1,736000,True,862086,27,13,Humanitarian,10000
10,423000,True,435617,8,4,Other,3237458
8,99000,False,38983,30,14,Medicine,6540427
3,535000,True,432846,15,18,Other,10000
5,784000,False,447993,1,25,Humanitarian,282395
4,833000,True,787233,14,13,Other,108757
9,674000,True,778481,22,29,Medicine,156917
12,378000,True,369656,23,27,Military,10000
2,820000,True,795127,5,12,Other,272328
12,814000,False,623464,30,2,Medicine,468288
9,537000,False,363198,6,24,Medicine,161572
8,759000,False,447850,24,28,Other,304967
2,465000,True,404167,5,25,Military,285759
9,897000,False,505535,5,19,Military,10000
11,935000,False,915440,24,20,Humanitarian,294754
3,800000,True,644393,10,14,Humanitarian,9708
12,769000,False,729115,10,3,Other,10000
12,534000,False,53212,1,1,Medicine,320228
2,632000,False,186914,10,9,Humanitarian,10000
5,524000,True,609377,22,16,Humanitarian,3663
7,953000,False,380767,17,6,Military,351055
6,454000,True,460407,11,26,Medicine,10000
6,73000,True,77665,10,13,Humanitarian,156445
1,302000,True,282445,13,10,Humanitarian,8580683
6,173000,False,96706,27,13,Humanitarian,5696928
1,5000,True,5221,11,29,Humanitarian,10000
1,485000,False,360073,3,11,Other,225652
2,826000,True,717475,5,30,Other,10000
10,567000,True,592127,24,28,Military,408495
12,39000,False,23036,28,9,Humanitarian,203001
8,990000,False,676889,15,10,Other,10000
6,254000,True,281391,17,18,Military,5726689
9,762000,True,809995,19,21,Humanitarian,9984981
11,974000,False,40073,30,18,Medicine,118220
3,505000,True,571846,26,25,Other,194115
6,902000,True,805282,27,28,Other,10000
7,695000,True,597269,21,3,Other,10000
6,638000,False,516396,27,15,Humanitarian,477955
12,295000,False,213175,7,18,Humanitarian,354668
12,340000,True,385479,16,19,Medicine,10000
9,826000,False,299677,1,4,Humanitarian,487703
10,292000,False,38039,6,7,Humanitarian,481176
1,39000,True,38633,10,10,Humanitarian,10000
7,784000,True,932424,5,9,Other,10000
5,940000,True,1025891,27,12,Humanitarian,110109
12,882000,True,938867,17,22,Medicine,10000
3,680000,True,643925,6,10,Other,324288
8,93000,False,8661,26,31,Medicine,462578
7,945000,True,762127,12,28,Other,10000
2,273000,True,263056,1,6,Medicine,432922
10,821000,True,767981,13,23,Humanitarian,10000
8,324000,False,38667,6,31,Medicine,10000
12,79000,True,78319,2,29,Medicine,10000
5,379000,True,432177,9,30,Other,491734
11,542000,True,478799,27,22,Humanitarian,6742672
5,131000,True,151716,15,31,Medicine,146586
6,769000,True,713803,14,23,Medicine,10000
4,479000,True,555940,30,29,Medicine,418049
9,585000,True,622181,25,14,Humanitarian,5040
11,612000,False,389683,10,9,Humanitarian,6622
1,580000,False,56239,25,5,Military,5361
4,776000,True,759349,29,1,Humanitarian,472784
3,192000,False,158813,17,12,Humanitarian,10000
2,629000,True,507446,17,29,Military,10000
2,452000,False,134784,2,19,Medicine,10000
8,202000,True,220158,8,24,Military,363797
3,466000,True,508069,13,17,Military,487819
5,511000,True,422431,23,5,Humanitarian,10000
8,613000,False,499733,6,2,Military,333765
3,366000,False,59915,24,2,Medicine,236625
10,493000,True,465364,15,18,Humanitarian,10000
2,273000,True,224699,10,8,Humanitarian,468323
4,106000,True,111960,25,30,Other,10000
2,687000,False,385018,18,22,Military,477327
8,809000,True,969789,11,9,Military,109875
7,585000,True,480827,2,18,Humanitarian,10000
3,209000,False,25789,22,14,Medicine,275329
4,388000,True,411563,13,15,Military,10000
2,816000,True,888016,3,28,Medicine,10000
9,369000,False,196151,4,11,Humanitarian,10000
6,402000,False,331897,19,29,Humanitarian,10000
10,19000,True,22091,1,7,Medicine,212675
5,910000,True,1045116,14,10,Humanitarian,10000
1,677000,True,739273,25,4,Other,2022
1,763000,True,746651,7,8,Medicine,257191
7,613000,True,636528,13,3,Humanitarian,7110177
7,392000,True,459617,25,15,Humanitarian,10000
5,981000,False,870368,16,21,Humanitarian,10000
5,674000,False,636831,3,30,Military,423926
6,862000,False,235433,15,5,Medicine,10000
3,787000,True,838595,4,5,Military,10000
5,638000,True,681079,5,8,Military,3850
8,525000,True,460009,31,31,Other,10000
12,448000,False,438987,19,31,Humanitarian,431354
3,373000,True,319574,19,21,Humanitarian,181108
6,882000,True,894776,31,27,Other,354400
11,686000,True,712756,6,11,Military,10000
11,731000,True,831316,6,18,Humanitarian,8137
5,481000,True,513978,12,17,Military,10000
5,120000,False,14785,15,30,Military,164373
2,971000,True,950124,3,1,Medicine,381139
3,312000,False,82996,19,4,Humanitarian,278175
5,609000,True,527637,28,3,Other,10000
11,846000,True,916985,2,9,Humanitarian,10000
10,93000,False,57934,21,4,Military,10000
6,449000,True,436123,15,16,Humanitarian,189361
7,26000,False,19883,7,6,Humanitarian,6479469
3,745000,False,73342,27,20,Humanitarian,304500
4,223000,True,201569,16,10,Other,5423
4,634000,True,730871,25,31,Medicine,8814
12,644000,True,598656,31,22,Medicine,398482
11,289000,False,144235,22,14,Other,309699
11,518000,False,229014,7,26,Medicine,10000
6,115000,True,135333,5,11,Military,127381
2,115000,True,114169,2,2,Medicine,10000
7,7000,False,5119,3,12,Military,4369
1,408000,True,357313,14,20,Medicine,10000
3,960000,True,1002403,13,18,Military,10000
3,538000,False,492035,14,29,Other,6624
4,266000,False,62703,16,20,Other,10000
11,993000,False,489494,3,7,Other,10000
6,181000,True,152286,22,2,Humanitarian,209111
12,297000,True,248937,23,5,Other,275041
6,572000,True,635553,31,25,Military,10000
2,434000,True,518454,26,16,Medicine,1257
3,375000,True,406002,1,3,Military,9472
9,554000,True,543461,6,8,Other,10000
11,20000,True,21230,25,17,Humanitarian,10000
5,142000,False,124858,31,3,Other,4734
10,494000,True,529019,5,8,Military,141033
2,793000,True,635280,23,10,Humanitarian,10000
12,693000,True,695302,31,26,Medicine,132227
5,743000,True,627075,2,18,Medicine,461696
7,381000,True,454765,24,28,Other,259951
7,116000,False,102784,31,8,Military,10000
1,792000,True,866492,10,9,Medicine,300218
4,954000,True,959076,24,28,Military,10000
5,431000,True,395799,21,20,Other,10000
6,159000,False,92309,18,28,Medicine,163411
8,942000,True,979356,31,17,Military,181620
10,728000,False,324048,14,24,Medicine,10000
4,740000,False,253199,6,29,Humanitarian,4679802
5,986000,True,1028720,17,21,Humanitarian,10000
4,826000,False,443929,22,12,Military,10000
10,995000,True,1058391,26,12,Medicine,10000
3,860000,True,837867,18,2,Humanitarian,326979
1,23000,False,18507,5,20,Other,10000
9,732000,False,499208,5,22,Medicine,201248
7,17000,True,13800,7,29,Humanitarian,174309
4,290000,True,263724,19,19,Medicine,10000
2,880000,True,719120,24,4,Medicine,255311
9,105000,False,69181,15,19,Medicine,10000
4,171000,True,203442,28,24,Medicine,463690
6,638000,True,676285,9,27,Humanitarian,177407
2,205000,True,166747,3,8,Other,10000
11,313000,True,360707,20,30,Medicine,401753
9,32000,True,38360,21,4,Other,1042347
5,511000,True,612447,22,28,Other,458077
3,38000,True,32166,2,22,Medicine,10000
12,529000,False,323363,8,9,Humanitarian,10000
9,688000,False,525985,3,23,Humanitarian,497712
4,208000,True,208262,19,23,Military,329853
5,516000,True,562664,22,5,Medicine,7883572
7,410000,False,164708,27,16,Medicine,10000
11,425000,True,376758,26,30,Medicine,186567
10,554000,True,621781,1,1,Military,10000
1,716000,True,620381,9,30,Medicine,10000
3,959000,False,681722,17,10,Medicine,10000
5,314000,False,149017,2,12,Medicine,168952
9,45000,True,46617,4,14,Medicine,10000
4,83000,False,72140,24,23,Military,10000
8,996000,True,797213,14,22,Medicine,10000
6,362000,True,293082,22,24,Medicine,372381
5,667000,True,653808,16,5,Medicine,299820
8,800000,False,290520,3,16,Military,219122
1,654000,True,631651,18,14,Other,440076
10,938000,True,885446,5,26,Humanitarian,10000
10,815000,False,230781,3,1,Other,409265
12,2000,False,495,16,27,Military,457676
11,865000,False,702791,30,4,Medicine,10000
10,417000,True,421253,26,29,Military,10000
2,736000,True,715723,1,21,Humanitarian,8711
11,788000,False,654930,22,8,Medicine,473972
11,819000,True,854439,9,23,Medicine,10000
8,475000,False,68780,26,28,Other,587
7,117000,False,8515,26,8,Other,275416
6,5000,True,4297,15,21,Military,10000
10,858000,True,783913,8,1,Medicine,357248
3,857000,True,887348,12,15,Military,9604
8,874000,True,838710,31,1,Humanitarian,211976
3,469000,True,516595,11,12,Military,193639
6,144000,True,143591,24,29,Other,10000
8,113000,True,102419,29,17,Humanitarian,432924
6,582000,False,276420,5,8,Humanitarian,493056
12,803000,False,350034,17,20,Humanitarian,2600
5,900000,True,857046,12,5,Other,10000
11,315000,False,188031,5,7,Military,271845
7,111000,True,121308,13,4,Military,10000
7,637000,True,582188,14,7,Medicine,10000
7,309000,True,277984,13,26,Medicine,2593
12,14000,True,13973,11,25,Medicine,9022
5,645000,True,542005,11,19,Other,447423
